Serial Number,Timestamp
2147,2023-10-31 09:08:06-07:00
2148,2023-10-31 08:58:29-07:00
2149,2023-10-31 03:32:42-07:00
2150,2023-10-31 03:29:34-07:00
2151,2023-10-31 03:04:16-07:00
2152,2023-10-31 02:52:41-07:00
2153,2023-10-29 09:06:33-07:00
2154,2023-10-29 09:06:30-07:00
2155,2023-10-29 09:01:40-07:00
2156,2023-10-29 09:01:36-07:00
2157,2023-10-29 02:44:50-07:00
2158,2023-10-28 23:52:46-07:00
2159,2023-10-28 04:17:50-07:00
2160,2023-10-28 04:17:30-07:00
2161,2023-10-28 04:17:26-07:00
2162,2023-10-28 01:59:59-07:00
2163,2023-10-25 23:40:27-07:00
2164,2023-10-25 23:40:19-07:00
2165,2023-10-25 23:39:21-07:00
2166,2023-10-25 23:36:08-07:00
2167,2023-10-25 23:31:37-07:00
2168,2023-10-25 23:30:46-07:00
2169,2023-10-25 23:24:50-07:00
2170,2023-10-25 23:17:32-07:00
2171,2023-10-25 23:10:01-07:00
2172,2023-10-25 23:05:51-07:00
2173,2023-10-25 23:05:47-07:00
2174,2023-10-25 23:05:39-07:00
2175,2023-10-24 09:38:21-07:00
2176,2023-10-24 09:38:09-07:00
2177,2023-10-23 12:06:02-07:00
2178,2023-10-23 11:57:29-07:00
2179,2023-10-23 11:13:01-07:00
2180,2023-10-23 11:09:16-07:00
2181,2023-10-23 10:58:51-07:00
2182,2023-10-22 23:11:57-07:00
2183,2023-10-22 23:11:34-07:00
2184,2023-10-21 11:21:26-07:00
2185,2023-10-21 11:20:52-07:00
2186,2023-10-21 11:20:46-07:00
2187,2023-10-21 11:20:05-07:00
2188,2023-10-20 11:50:38-07:00
2189,2023-10-20 11:50:34-07:00
2190,2023-10-20 08:37:14-07:00
2191,2023-10-20 08:37:11-07:00
2192,2023-10-20 08:35:51-07:00
2193,2023-10-19 08:27:43-07:00
2194,2023-10-19 08:22:57-07:00
2195,2023-10-19 08:22:35-07:00
2196,2023-10-19 02:44:21-07:00
2197,2023-10-19 02:44:03-07:00
2198,2023-10-19 00:44:06-07:00
2199,2023-10-18 23:43:19-07:00
2200,2023-10-18 23:25:36-07:00
2201,2023-10-18 23:24:58-07:00
2202,2023-10-18 08:27:57-07:00
2203,2023-10-18 08:27:50-07:00
2204,2023-10-18 08:27:38-07:00
2205,2023-10-17 23:53:31-07:00
2206,2023-10-17 12:13:24-07:00
2207,2023-10-17 12:07:01-07:00
2208,2023-10-17 12:06:45-07:00
2209,2023-10-17 12:01:32-07:00
2210,2023-10-17 12:01:11-07:00
2211,2023-10-17 07:45:00-07:00
2212,2023-10-17 07:42:33-07:00
2213,2023-10-17 07:37:30-07:00
2214,2023-10-17 07:37:27-07:00
2215,2023-10-17 07:37:19-07:00
2216,2023-10-17 07:37:05-07:00
2217,2023-10-16 10:58:09-07:00
2218,2023-10-16 10:55:32-07:00
2219,2023-10-16 10:55:07-07:00
2220,2023-10-16 10:51:17-07:00
2221,2023-10-16 10:48:51-07:00
2222,2023-10-16 10:47:33-07:00
2223,2023-10-16 10:43:46-07:00
2224,2023-10-16 10:43:26-07:00
2225,2023-10-16 10:38:46-07:00
2226,2023-10-16 10:38:30-07:00
2227,2023-10-16 10:38:04-07:00
2228,2023-10-16 01:00:39-07:00
2229,2023-10-15 12:52:42-07:00
2230,2023-10-15 12:52:33-07:00
2231,2023-10-15 12:42:21-07:00
2232,2023-10-15 12:42:14-07:00
2233,2023-10-15 12:39:10-07:00
2234,2023-10-15 12:38:05-07:00
2235,2023-10-15 12:25:52-07:00
2236,2023-10-15 06:39:41-07:00
2237,2023-10-14 10:13:47-07:00
2238,2023-10-13 07:35:33-07:00
2239,2023-10-13 07:34:45-07:00
2240,2023-10-13 07:29:15-07:00
2241,2023-10-13 07:29:09-07:00
2242,2023-10-13 07:20:26-07:00
2243,2023-10-12 08:53:45-07:00
2244,2023-10-12 08:53:38-07:00
2245,2023-10-10 23:58:19-07:00
2246,2023-10-10 23:58:15-07:00
2247,2023-10-09 23:33:17-07:00
2248,2023-10-09 23:25:43-07:00
2249,2023-10-09 10:21:10-07:00
2250,2023-10-09 10:13:48-07:00
2251,2023-10-09 10:13:41-07:00
2252,2023-10-09 10:13:32-07:00
2253,2023-10-09 09:00:13-07:00
2254,2023-10-08 10:02:28-07:00
2255,2023-10-08 09:59:15-07:00
2256,2023-10-08 09:59:12-07:00
2257,2023-10-08 09:55:20-07:00
2258,2023-10-08 09:55:17-07:00
2259,2023-10-08 04:01:16-07:00
2260,2023-10-08 02:02:18-07:00
2261,2023-10-08 02:02:15-07:00
2262,2023-10-08 01:40:59-07:00
2263,2023-10-08 01:37:46-07:00
2264,2023-10-08 01:37:40-07:00
2265,2023-10-07 23:03:33-07:00
2266,2023-10-07 23:03:19-07:00
2267,2023-10-06 08:34:12-07:00
2268,2023-10-03 00:29:34-07:00
2269,2023-10-03 00:28:35-07:00
2270,2023-10-03 00:27:38-07:00
2271,2023-10-02 15:07:21-07:00
2272,2023-10-02 15:06:52-07:00
2273,2023-10-02 15:03:58-07:00
2274,2023-08-31 01:48:40-07:00
2275,2023-08-30 11:43:51-07:00
2276,2023-08-30 11:39:02-07:00
2277,2023-08-30 11:34:44-07:00
2278,2023-08-30 11:34:41-07:00
2279,2023-08-30 08:14:39-07:00
2280,2023-08-30 01:25:46-07:00
2281,2023-08-30 01:25:22-07:00
2282,2023-08-30 01:25:17-07:00
2283,2023-08-30 01:23:54-07:00
2284,2023-08-29 19:50:51-07:00
2285,2023-08-29 19:50:44-07:00
2286,2023-08-29 11:05:44-07:00
2287,2023-08-29 11:04:50-07:00
2288,2023-08-29 11:04:29-07:00
2289,2023-08-29 11:04:23-07:00
2290,2023-08-29 00:30:36-07:00
2291,2023-08-29 00:30:29-07:00
2292,2023-08-29 00:23:30-07:00
2293,2023-08-28 00:34:47-07:00
2294,2023-08-28 00:26:56-07:00
2295,2023-08-27 11:31:09-07:00
2296,2023-08-27 11:30:48-07:00
2297,2023-08-27 11:30:44-07:00
2298,2023-08-27 02:57:41-07:00
2299,2023-08-27 02:49:35-07:00
2300,2023-08-27 02:48:23-07:00
2301,2023-08-27 02:45:23-07:00
2302,2023-08-27 02:45:20-07:00
2303,2023-08-26 07:17:22-07:00
2304,2023-08-26 07:08:46-07:00
2305,2023-08-26 07:08:15-07:00
2306,2023-08-26 07:02:50-07:00
2307,2023-08-26 07:02:18-07:00
2308,2023-08-26 06:58:04-07:00
2309,2023-08-26 06:58:01-07:00
2310,2023-08-26 06:50:11-07:00
2311,2023-08-26 06:50:04-07:00
2312,2023-08-25 05:12:26-07:00
2313,2023-08-25 05:04:20-07:00
2314,2023-08-25 05:02:08-07:00
2315,2023-08-24 18:42:00-07:00
2316,2023-08-24 18:41:45-07:00
2317,2023-08-24 10:40:45-07:00
2318,2023-08-24 05:18:30-07:00
2319,2023-08-23 10:31:58-07:00
2320,2023-08-23 10:31:37-07:00
2321,2023-08-23 09:58:57-07:00
2322,2023-08-23 07:28:57-07:00
2323,2023-08-23 07:24:03-07:00
2324,2023-08-23 07:23:56-07:00
2325,2023-08-23 07:23:53-07:00
2326,2023-08-23 06:23:58-07:00
2327,2023-08-23 06:22:11-07:00
2328,2023-08-23 06:22:03-07:00
2329,2023-08-23 01:47:40-07:00
2330,2023-08-23 01:43:03-07:00
2331,2023-08-22 08:59:25-07:00
2332,2023-08-22 08:59:00-07:00
2333,2023-08-22 06:44:50-07:00
2334,2023-08-22 06:43:51-07:00
2335,2023-08-22 06:35:32-07:00
2336,2023-08-22 06:35:09-07:00
2337,2023-08-22 06:35:04-07:00
2338,2023-08-22 06:35:00-07:00
2339,2023-08-22 05:05:13-07:00
2340,2023-08-22 05:01:33-07:00
2341,2023-08-22 04:53:50-07:00
2342,2023-08-22 04:48:18-07:00
2343,2023-08-22 04:47:57-07:00
2344,2023-08-22 00:13:39-07:00
2345,2023-08-21 00:12:53-07:00
2346,2023-08-21 00:10:47-07:00
2347,2023-08-20 23:39:50-07:00
2348,2023-08-20 23:39:11-07:00
2349,2023-08-20 23:17:59-07:00
2350,2023-08-20 23:16:59-07:00
2351,2023-08-20 23:16:23-07:00
2352,2023-08-20 23:02:39-07:00
2353,2023-08-20 19:37:58-07:00
2354,2023-08-20 07:56:24-07:00
2355,2023-08-20 07:11:19-07:00
2356,2023-08-20 07:02:49-07:00
2357,2023-08-20 01:32:19-07:00
2358,2023-08-20 01:32:10-07:00
2359,2023-08-19 09:37:57-07:00
2360,2023-08-19 09:37:51-07:00
2361,2023-08-19 09:37:48-07:00
2362,2023-08-18 12:49:13-07:00
2363,2023-08-18 12:49:08-07:00
2364,2023-08-18 09:50:16-07:00
2365,2023-08-18 09:49:55-07:00
2366,2023-08-18 09:44:22-07:00
2367,2023-08-18 09:40:02-07:00
2368,2023-08-18 09:39:52-07:00
2369,2023-08-18 09:31:29-07:00
2370,2023-08-18 09:31:24-07:00
2371,2023-08-18 07:44:49-07:00
2372,2023-08-18 07:42:35-07:00
2373,2023-08-18 07:27:03-07:00
2374,2023-08-18 07:26:56-07:00
2375,2023-08-16 20:44:54-07:00
2376,2023-08-16 20:44:40-07:00
2377,2023-08-16 20:13:47-07:00
2378,2023-08-16 20:07:01-07:00
2379,2023-08-16 19:56:08-07:00
2380,2023-08-16 19:55:07-07:00
2381,2023-08-16 19:55:00-07:00
2382,2023-08-16 19:54:45-07:00
2383,2023-08-15 11:02:21-07:00
2384,2023-08-15 11:00:57-07:00
2385,2023-08-15 11:00:35-07:00
2386,2023-08-14 14:18:49-07:00
2387,2023-08-14 14:18:43-07:00
2388,2023-08-14 14:18:38-07:00
2389,2023-08-14 14:18:24-07:00
2390,2023-08-14 11:27:12-07:00
2391,2023-08-14 08:18:24-07:00
2392,2023-08-14 08:13:46-07:00
2393,2023-08-14 05:06:30-07:00
2394,2023-08-14 05:06:26-07:00
2395,2023-08-14 05:06:14-07:00
2396,2023-08-14 01:00:14-07:00
2397,2023-08-14 00:59:58-07:00
2398,2023-08-13 06:11:51-07:00
2399,2023-08-13 06:07:33-07:00
2400,2023-08-13 06:03:04-07:00
2401,2023-08-13 06:02:57-07:00
2402,2023-08-13 06:02:52-07:00
2403,2023-08-13 05:21:21-07:00
2404,2023-08-12 00:22:37-07:00
2405,2023-08-10 00:42:52-07:00
2406,2023-08-09 22:22:01-07:00
2407,2023-08-09 21:57:09-07:00
2408,2023-08-09 21:56:09-07:00
2409,2023-08-09 21:55:44-07:00
2410,2023-08-09 21:50:13-07:00
2411,2023-08-09 21:43:04-07:00
2412,2023-08-09 21:42:19-07:00
2413,2023-08-09 21:33:47-07:00
2414,2023-08-09 21:32:36-07:00
2415,2023-08-09 18:38:21-07:00
2416,2023-08-09 18:36:11-07:00
2417,2023-08-09 18:36:08-07:00
2418,2023-08-09 17:54:44-07:00
2419,2023-08-09 17:54:37-07:00
2420,2023-08-09 17:54:20-07:00
2421,2023-08-09 02:18:51-07:00
2422,2023-08-09 02:18:44-07:00
2423,2023-08-09 02:05:08-07:00
2424,2023-08-09 02:04:37-07:00
2425,2023-08-09 01:56:38-07:00
2426,2023-08-09 01:56:31-07:00
2427,2023-08-09 01:18:21-07:00
2428,2023-08-09 01:18:00-07:00
2429,2023-08-09 01:05:06-07:00
2430,2023-08-08 11:50:41-07:00
2431,2023-08-08 11:49:46-07:00
2432,2023-08-08 08:10:40-07:00
2433,2023-08-08 08:10:22-07:00
2434,2023-08-08 08:10:10-07:00
2435,2023-08-08 08:09:43-07:00
2436,2023-08-08 08:09:34-07:00
2437,2023-08-08 08:09:27-07:00
2438,2023-08-08 08:03:10-07:00
2439,2023-08-08 08:03:03-07:00
2440,2023-08-08 06:50:08-07:00
2441,2023-08-08 06:49:52-07:00
2442,2023-08-08 06:49:41-07:00
2443,2023-08-07 10:55:56-07:00
2444,2023-08-06 07:47:03-07:00
2445,2023-08-06 00:43:55-07:00
2446,2023-08-06 00:43:50-07:00
2447,2023-08-05 11:51:05-07:00
2448,2023-08-05 11:50:59-07:00
2449,2023-08-05 11:35:00-07:00
2450,2023-08-05 11:34:53-07:00
2451,2023-08-05 11:12:51-07:00
2452,2023-08-05 11:12:44-07:00
2453,2023-08-05 10:55:49-07:00
2454,2023-08-05 10:55:33-07:00
2455,2023-08-05 10:55:27-07:00
2456,2023-08-05 10:55:10-07:00
2457,2023-08-05 08:38:48-07:00
2458,2023-08-05 08:38:05-07:00
2459,2023-08-05 08:37:44-07:00
2460,2023-08-04 14:52:14-07:00
2461,2023-08-04 14:52:01-07:00
2462,2023-08-04 14:51:50-07:00
2463,2023-08-04 14:38:03-07:00
2464,2023-08-04 14:37:53-07:00
2465,2023-08-04 14:37:31-07:00
2466,2023-08-04 12:57:53-07:00
2467,2023-08-04 12:57:46-07:00
2468,2023-08-04 12:57:42-07:00
2469,2023-08-03 15:49:19-07:00
2470,2023-08-03 01:27:54-07:00
2471,2023-08-02 13:02:27-07:00
2472,2023-08-02 12:04:25-07:00
2473,2023-08-02 12:04:14-07:00
2474,2023-08-02 11:55:28-07:00
2475,2023-08-02 11:55:12-07:00
2476,2023-08-02 11:52:22-07:00
2477,2023-08-02 11:50:03-07:00
2478,2023-08-02 11:49:42-07:00
2479,2023-08-02 10:19:49-07:00
2480,2023-08-02 10:19:41-07:00
2481,2023-08-02 00:51:12-07:00
2482,2023-08-02 00:51:02-07:00
2483,2023-08-02 00:49:43-07:00
2484,2023-08-01 14:52:32-07:00
2485,2023-08-01 14:52:19-07:00
2486,2023-08-01 14:48:04-07:00
2487,2023-07-31 14:08:24-07:00
2488,2023-07-31 14:08:17-07:00
2489,2023-07-31 14:08:05-07:00
2490,2023-07-31 03:09:31-07:00
2491,2023-07-31 03:09:08-07:00
2492,2023-07-31 03:08:48-07:00
2493,2023-07-31 02:03:39-07:00
2494,2023-07-31 02:02:08-07:00
2495,2023-07-31 01:57:07-07:00
2496,2023-07-31 01:56:37-07:00
2497,2023-07-31 01:51:51-07:00
2498,2023-07-31 01:46:08-07:00
2499,2023-07-31 01:39:57-07:00
2500,2023-07-31 01:39:35-07:00
2501,2023-07-31 01:39:16-07:00
2502,2023-07-31 01:35:50-07:00
2503,2023-07-30 08:08:10-07:00
2504,2023-07-30 08:07:58-07:00
2505,2023-07-30 08:07:15-07:00
2506,2023-07-30 07:57:06-07:00
2507,2023-07-30 07:39:52-07:00
2508,2023-07-28 13:45:39-07:00
2509,2023-07-28 13:31:34-07:00
2510,2023-07-28 13:28:55-07:00
2511,2023-07-28 13:28:48-07:00
2512,2023-07-28 13:22:00-07:00
2513,2023-07-28 13:05:22-07:00
2514,2023-07-28 12:58:13-07:00
2515,2023-07-28 12:57:53-07:00
2516,2023-07-28 12:52:42-07:00
2517,2023-07-28 12:45:48-07:00
2518,2023-07-28 12:35:46-07:00
2519,2023-07-28 12:29:25-07:00
2520,2023-07-28 12:20:36-07:00
2521,2023-07-28 12:20:24-07:00
2522,2023-07-28 12:13:25-07:00
2523,2023-07-28 12:08:57-07:00
2524,2023-07-28 12:04:37-07:00
2525,2023-07-28 12:04:30-07:00
2526,2023-07-28 11:55:36-07:00
2527,2023-07-28 11:55:19-07:00
2528,2023-07-28 11:13:42-07:00
2529,2023-07-28 11:07:25-07:00
2530,2023-07-28 10:54:20-07:00
2531,2023-07-28 10:54:12-07:00
2532,2023-07-28 10:48:29-07:00
2533,2023-07-28 10:39:46-07:00
2534,2023-07-28 10:34:28-07:00
2535,2023-07-28 10:28:04-07:00
2536,2023-07-28 10:27:49-07:00
2537,2023-07-28 10:21:08-07:00
2538,2023-07-28 10:17:22-07:00
2539,2023-07-28 10:17:01-07:00
2540,2023-07-28 10:10:45-07:00
2541,2023-07-27 10:26:17-07:00
2542,2023-07-27 10:26:00-07:00
2543,2023-07-27 10:16:40-07:00
2544,2023-07-27 10:16:23-07:00
2545,2023-07-27 10:04:02-07:00
2546,2023-07-26 13:39:21-07:00
2547,2023-07-26 13:36:55-07:00
2548,2023-07-26 13:36:35-07:00
2549,2023-07-26 13:36:28-07:00
2550,2023-07-26 13:36:25-07:00
2551,2023-07-26 10:06:26-07:00
2552,2023-07-26 09:53:22-07:00
2553,2023-07-26 09:46:05-07:00
2554,2023-07-26 09:40:16-07:00
2555,2023-07-26 09:39:55-07:00
2556,2023-07-26 09:34:06-07:00
2557,2023-07-26 09:29:02-07:00
2558,2023-07-26 09:23:21-07:00
2559,2023-07-26 09:21:56-07:00
2560,2023-07-26 03:34:20-07:00
2561,2023-07-25 13:11:35-07:00
2562,2023-07-25 13:07:42-07:00
2563,2023-07-25 13:07:35-07:00
2564,2023-07-25 12:54:58-07:00
2565,2023-07-25 12:54:51-07:00
2566,2023-07-25 09:15:34-07:00
2567,2023-07-25 09:15:16-07:00
2568,2023-07-24 13:41:03-07:00
2569,2023-07-24 13:38:04-07:00
2570,2023-07-24 13:37:57-07:00
2571,2023-07-24 13:37:51-07:00
2572,2023-07-24 12:24:04-07:00
2573,2023-07-24 12:23:57-07:00
2574,2023-07-24 12:23:55-07:00
2575,2023-07-24 12:20:33-07:00
2576,2023-07-24 12:20:26-07:00
2577,2023-07-24 12:12:30-07:00
2578,2023-07-24 12:11:37-07:00
2579,2023-07-24 12:11:30-07:00
2580,2023-07-24 12:08:21-07:00
2581,2023-07-24 12:08:14-07:00
2582,2023-07-24 12:08:05-07:00
2583,2023-07-24 01:32:03-07:00
2584,2023-07-24 00:58:16-07:00
2585,2023-07-24 00:54:35-07:00
2586,2023-07-24 00:50:16-07:00
2587,2023-07-24 00:49:57-07:00
2588,2023-07-23 12:01:57-07:00
2589,2023-07-23 12:01:50-07:00
2590,2023-07-23 11:58:35-07:00
2591,2023-07-23 11:58:29-07:00
2592,2023-07-23 11:58:24-07:00
2593,2023-07-23 03:06:29-07:00
2594,2023-07-23 03:01:40-07:00
2595,2023-07-23 03:01:33-07:00
2596,2023-07-23 02:58:59-07:00
2597,2023-07-23 02:55:46-07:00
2598,2023-07-23 02:49:45-07:00
2599,2023-07-23 02:46:20-07:00
2600,2023-07-23 01:53:43-07:00
2601,2023-07-23 01:53:36-07:00
2602,2023-07-22 13:41:58-07:00
2603,2023-07-22 13:41:51-07:00
2604,2023-07-22 13:34:43-07:00
2605,2023-07-22 13:34:37-07:00
2606,2023-07-22 13:31:30-07:00
2607,2023-07-22 13:31:24-07:00
2608,2023-07-22 13:31:06-07:00
2609,2023-07-20 12:31:15-07:00
2610,2023-07-20 12:31:08-07:00
2611,2023-07-18 13:07:14-07:00
2612,2023-07-18 13:07:08-07:00
2613,2023-07-18 00:09:53-07:00
2614,2023-07-18 00:07:05-07:00
2615,2023-07-17 23:17:54-07:00
2616,2023-07-17 23:17:43-07:00
2617,2023-07-17 13:49:00-07:00
2618,2023-07-17 01:11:38-07:00
2619,2023-07-17 01:10:26-07:00
2620,2023-07-16 13:23:01-07:00
2621,2023-07-16 13:22:54-07:00
2622,2023-07-16 00:32:02-07:00
2623,2023-07-16 00:31:55-07:00
2624,2023-07-15 05:01:07-07:00
2625,2023-07-15 05:00:24-07:00
2626,2023-07-15 04:59:29-07:00
2627,2023-07-13 14:32:43-07:00
2628,2023-07-12 11:47:49-07:00
2629,2023-07-12 11:47:42-07:00
2630,2023-07-12 11:26:27-07:00
2631,2023-07-09 05:05:27-07:00
2632,2023-07-09 05:04:56-07:00
2633,2023-07-06 21:06:34-07:00
2634,2023-07-06 21:06:27-07:00
2635,2023-07-06 20:55:29-07:00
2636,2023-07-06 20:55:22-07:00
2637,2023-07-06 20:50:17-07:00
2638,2023-07-06 20:50:11-07:00
2639,2023-07-01 09:24:20-07:00
2640,2023-07-01 09:23:24-07:00
2641,2023-07-01 08:53:51-07:00
2642,2023-07-01 08:53:43-07:00
2643,2023-07-01 08:51:20-07:00
2644,2023-07-01 08:50:57-07:00
2645,2023-07-01 07:27:10-07:00
2646,2023-07-01 07:27:05-07:00
2647,2023-07-01 07:19:32-07:00
2648,2023-07-01 07:19:22-07:00
2649,2023-07-01 07:10:12-07:00
2650,2023-07-01 07:10:04-07:00
2651,2023-07-01 07:09:55-07:00
2652,2023-06-30 18:38:35-07:00
2653,2023-06-30 06:57:54-07:00
2654,2023-06-30 06:46:41-07:00
2655,2023-06-30 06:46:34-07:00
2656,2023-06-30 06:44:54-07:00
2657,2023-06-30 06:20:39-07:00
2658,2023-06-30 06:20:24-07:00
2659,2023-06-30 06:13:55-07:00
2660,2023-06-30 06:13:41-07:00
2661,2023-06-30 06:06:06-07:00
2662,2023-06-29 19:02:05-07:00
2663,2023-06-29 19:01:57-07:00
2664,2023-06-29 19:00:47-07:00
2665,2023-06-29 19:00:20-07:00
2666,2023-06-29 18:53:51-07:00
2667,2023-06-29 18:53:28-07:00
2668,2023-06-29 18:53:06-07:00
2669,2023-06-29 18:53:00-07:00
2670,2023-06-29 07:10:48-07:00
2671,2023-06-28 18:43:43-07:00
2672,2023-06-28 18:40:50-07:00
2673,2023-06-28 18:40:15-07:00
2674,2023-06-28 10:46:34-07:00
2675,2023-06-28 09:15:32-07:00
2676,2023-06-28 09:15:22-07:00
2677,2023-06-28 09:14:58-07:00
2678,2023-06-26 08:29:09-07:00
2679,2023-06-26 08:29:01-07:00
2680,2023-06-26 08:21:58-07:00
2681,2023-06-26 08:21:51-07:00
2682,2023-06-26 08:21:03-07:00
2683,2023-06-26 08:17:23-07:00
2684,2023-06-26 08:17:18-07:00
2685,2023-06-26 08:12:18-07:00
2686,2023-06-26 08:12:13-07:00
2687,2023-06-26 08:12:06-07:00
2688,2023-06-26 08:12:00-07:00
2689,2023-06-25 23:41:09-07:00
2690,2023-06-25 23:41:03-07:00
2691,2023-06-25 23:40:53-07:00
2692,2023-06-24 22:19:30-07:00
2693,2023-06-24 12:28:56-07:00
2694,2023-06-24 04:03:26-07:00
2695,2023-06-24 04:03:20-07:00
2696,2023-06-24 03:53:31-07:00
2697,2023-06-24 03:53:24-07:00
2698,2023-06-24 03:00:45-07:00
2699,2023-06-24 03:00:39-07:00
2700,2023-06-24 02:34:09-07:00
2701,2023-06-24 02:34:03-07:00
2702,2023-06-23 02:54:59-07:00
2703,2023-06-23 02:54:51-07:00
2704,2023-06-23 02:49:36-07:00
2705,2023-06-23 02:49:30-07:00
2706,2023-06-23 00:35:04-07:00
2707,2023-06-23 00:34:57-07:00
2708,2023-06-23 00:34:52-07:00
2709,2023-06-22 22:12:55-07:00
2710,2023-06-22 22:12:49-07:00
2711,2023-06-22 11:56:30-07:00
2712,2023-06-22 11:45:49-07:00
2713,2023-06-22 11:45:42-07:00
2714,2023-06-22 09:31:30-07:00
2715,2023-06-22 09:31:24-07:00
2716,2023-06-22 09:21:55-07:00
2717,2023-06-22 09:20:40-07:00
2718,2023-06-22 09:11:19-07:00
2719,2023-06-22 09:07:27-07:00
2720,2023-06-22 09:03:54-07:00
2721,2023-06-22 09:03:47-07:00
2722,2023-06-22 08:56:42-07:00
2723,2023-06-22 08:56:20-07:00
2724,2023-06-22 08:55:11-07:00
2725,2023-06-22 08:54:35-07:00
2726,2023-06-21 21:45:07-07:00
2727,2023-06-21 10:29:36-07:00
2728,2023-06-21 10:29:31-07:00
2729,2023-06-21 10:29:24-07:00
2730,2023-06-20 21:55:35-07:00
2731,2023-06-20 21:15:53-07:00
2732,2023-06-20 05:31:08-07:00
2733,2023-06-19 07:48:58-07:00
2734,2023-06-19 07:17:23-07:00
2735,2023-06-19 07:17:14-07:00
2736,2023-06-19 07:06:27-07:00
2737,2023-06-19 07:00:38-07:00
2738,2023-06-19 06:54:20-07:00
2739,2023-06-19 06:33:37-07:00
2740,2023-06-19 06:33:03-07:00
2741,2023-06-19 06:27:26-07:00
2742,2023-06-19 06:23:49-07:00
2743,2023-06-19 06:20:13-07:00
2744,2023-06-19 06:10:37-07:00
2745,2023-06-19 06:10:29-07:00
2746,2023-06-19 06:04:53-07:00
2747,2023-06-19 06:04:18-07:00
2748,2023-06-19 06:02:12-07:00
2749,2023-06-19 05:56:17-07:00
2750,2023-06-19 05:30:51-07:00
2751,2023-06-19 05:30:45-07:00
2752,2023-06-19 05:30:17-07:00
2753,2023-06-19 05:26:16-07:00
2754,2023-06-19 05:26:07-07:00
2755,2023-06-18 09:33:39-07:00
2756,2023-06-18 09:33:14-07:00
2757,2023-06-18 09:25:22-07:00
2758,2023-06-18 03:17:17-07:00
2759,2023-06-18 03:17:06-07:00
2760,2023-06-18 03:13:19-07:00
2761,2023-06-18 03:13:05-07:00
2762,2023-06-18 03:02:04-07:00
2763,2023-06-18 03:01:47-07:00
2764,2023-06-18 02:55:27-07:00
2765,2023-06-18 02:45:05-07:00
2766,2023-06-18 02:45:01-07:00
2767,2023-06-18 02:40:44-07:00
2768,2023-06-18 02:35:20-07:00
2769,2023-06-18 02:35:12-07:00
2770,2023-06-18 01:17:00-07:00
2771,2023-06-17 22:47:54-07:00
2772,2023-06-17 11:23:44-07:00
2773,2023-06-17 11:20:20-07:00
2774,2023-06-16 23:29:52-07:00
2775,2023-06-16 23:29:39-07:00
2776,2023-06-16 23:23:20-07:00
2777,2023-06-16 10:43:36-07:00
2778,2023-06-16 10:41:58-07:00
2779,2023-06-16 10:41:45-07:00
2780,2023-06-16 10:36:25-07:00
2781,2023-06-16 05:11:01-07:00
2782,2023-06-16 05:10:05-07:00
2783,2023-06-15 12:25:27-07:00
2784,2023-06-15 12:25:06-07:00
2785,2023-06-15 12:24:52-07:00
2786,2023-06-15 11:31:12-07:00
2787,2023-06-15 11:15:20-07:00
2788,2023-06-15 11:13:58-07:00
2789,2023-06-15 11:06:13-07:00
2790,2023-06-15 07:38:28-07:00
2791,2023-06-15 07:38:02-07:00
2792,2023-06-15 07:35:51-07:00
2793,2023-06-15 07:35:44-07:00
2794,2023-06-15 07:35:40-07:00
2795,2023-06-14 11:29:39-07:00
2796,2023-06-14 11:29:32-07:00
2797,2023-06-14 07:14:35-07:00
2798,2023-06-14 07:14:30-07:00
2799,2023-06-13 14:48:46-07:00
2800,2023-06-13 14:39:34-07:00
2801,2023-06-13 14:38:59-07:00
2802,2023-06-13 14:32:43-07:00
2803,2023-06-13 11:27:16-07:00
2804,2023-06-13 11:27:10-07:00
2805,2023-06-13 11:24:05-07:00
2806,2023-06-13 11:23:43-07:00
2807,2023-06-13 11:17:28-07:00
2808,2023-06-13 11:15:52-07:00
2809,2023-06-13 11:15:42-07:00
2810,2023-06-13 10:25:03-07:00
2811,2023-06-13 10:06:04-07:00
2812,2023-06-13 10:05:41-07:00
2813,2023-06-13 09:57:29-07:00
2814,2023-06-13 09:57:23-07:00
2815,2023-06-13 07:16:00-07:00
2816,2023-06-13 07:08:41-07:00
2817,2023-06-13 07:08:24-07:00
2818,2023-06-13 07:08:12-07:00
2819,2023-06-12 06:38:48-07:00
2820,2023-06-12 06:37:54-07:00
2821,2023-06-12 01:12:19-07:00
2822,2023-06-12 01:12:13-07:00
2823,2023-06-12 00:35:51-07:00
2824,2023-06-12 00:35:46-07:00
2825,2023-06-12 00:35:40-07:00
2826,2023-06-12 00:35:31-07:00
2827,2023-06-09 04:39:03-07:00
2828,2023-06-09 04:29:33-07:00
2829,2023-06-09 04:29:27-07:00
2830,2023-06-09 01:51:54-07:00
2831,2023-06-09 01:51:47-07:00
2832,2023-06-09 01:51:36-07:00
2833,2023-06-08 08:17:04-07:00
2834,2023-06-08 08:16:57-07:00
2835,2023-06-08 08:13:42-07:00
2836,2023-06-08 08:13:22-07:00
2837,2023-06-08 08:12:15-07:00
2838,2023-06-08 08:12:05-07:00
2839,2023-06-08 08:11:49-07:00
2840,2023-06-08 06:27:39-07:00
2841,2023-06-08 06:27:33-07:00
2842,2023-06-08 03:03:30-07:00
2843,2023-06-07 22:51:25-07:00
2844,2023-06-07 22:50:52-07:00
2845,2023-06-07 11:05:17-07:00
